"uuid","Objectnummer","Geïmporteerd vanuit VH (Project 1)","Export naar VH (Project 2)","Geëxporteerd naar VH (Project 2)","Serienaam VH (Project 2)","Naar krant-en-fotos.nl","thumbnail","t2_serie_name","t3_description","t3_entry_number","t3_log_page_id","t3_vh_entry_number","t3_catalog_card","t4_keyword","t4_correct"
"0154f91d-e5f4-7cde-de4c-836a6559941a","NL-HlmNHA_1478_14618K01_27","1","1","1","random_12","1","","Kleinbeeld 1976","Hr. Steenbakker bij oorlogsverzameling Velsen.","{66759}","","","{Personen}","{a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,57c77c9c-655f-ac10-9b42-d2640f84ed62,4e69c87b-3925-1869-c7c2-227208f46c74,6ff8044e-49e7-1f15-2a95-fe6aa68b73e8,25fa0c76-63dd-58be-0265-8fcfa54db6e1}","{NULL,NULL,NULL,NULL,NULL}"
"015c0576-14f9-fa82-aeae-d51f8e8f0a79","NL-HlmNHA_1478_19192K01_24","1","1","1","random_7","","","Kleinbeeld 1980","Kon. onderscheiding hr. Wijnstroom, politie Velsen","{85332}","","","{Politie}","{716595d3-8302-c8ce-3dd7-cc094a31a170,169266ec-658f-c05e-7560-27327865a82f,9c9fdd99-5832-a001-3ac0-6938d00e4c74,9b975476-aa14-6e4d-1d71-e7db3d82285e,474f47b9-8ef4-5ece-6c43-c5a1020b6bfd}","{NULL,NULL,NULL,NULL,NULL}"
"01622ed9-5af8-5ef0-0e0f-33108c00747f","NL-HlmNHA_1478_13148K00_33","1","1","1","random_16","1","","Kleinbeeld 1974","Exterieur Duinwijk school in Heemskerk.","{58443,58442}","","","{Exterieur,Scholen}","{9571146c-71de-7477-b892-3c6f0dba1d7e,ea81c655-a3aa-a8ee-b6dc-bac32fa65f5a,1d6c19c6-343a-1bf7-c7d4-7ac4bcbe511d,d454f996-fd20-a1c2-16a8-3a0d7acd47b7,bdc7a6c2-432f-cb2c-de8f-275265effcdc}","{NULL,NULL,NULL,NULL,NULL}"
"0162505f-5488-3087-632e-39c1ea767d19","NL-HlmNHA_1478_21598K01_30","1","1","1","random_11","","","Kleinbeeld 1982","Demonstratie Blijf van m'n lijf Beverwijk","{95706,95705}","","","{Demonstatie,Vrouwen}","{9b975476-aa14-6e4d-1d71-e7db3d82285e,1047c920-6143-666f-7526-529d662fdfbc,25fa0c76-63dd-58be-0265-8fcfa54db6e1,f4f08a49-64fe-3e88-1350-1341528c6b94,8baa6a68-94d5-862f-803f-fda90117a4d5}","{NULL,NULL,NULL,NULL,NULL}"
"0162b921-4797-40fe-2bbb-872ee5529655","NL-HlmNHA_1478_03659K00_08","1","1","1","random_8","","","Kleinbeeld 1965","Keurturnen Japan - Europa in West-Duitsland","{31842}","","","{Turnen}","{72f3d178-5079-6d8f-3052-c433bf564b98,7dbc6a7e-4258-2434-bc3d-567164764912,474f47b9-8ef4-5ece-6c43-c5a1020b6bfd,9219934b-ea10-0d9d-58c5-793ed8068935,66d3272b-dc63-c875-b7a1-a15f38b87df4}","{NULL,NULL,NULL,NULL,NULL}"
"01726bec-22b9-93cf-d67a-7750d5c0a403","NL-HlmNHA_1478_15182K00_03","1","1","1","random_3","1","","Kleinbeeld 1976","Bewoners de Brink in stacaravans","{69724}","","","{Woonwijken}","{87757ebc-289d-32e3-6749-cfc41f17ca64,0b183ba6-f519-f1b0-0ddc-567830ca44d9,716595d3-8302-c8ce-3dd7-cc094a31a170,a74a8834-b7f6-c2b6-b27f-2be60d6e4fb6,9b975476-aa14-6e4d-1d71-e7db3d82285e}","{NULL,NULL,NULL,NULL,NULL}"
"01822179-b387-b2e9-1a77-67223eb85de2","NL-HlmNHA_1478_29465K00_36","1","1","1","random_13","","","Kleinbeeld 1988","Marian Polderman met brief Roald Dahl","{134827}","","","{Personen}","{9e9bc5f1-d892-9c81-a462-f268b6f8816d,6ff8044e-49e7-1f15-2a95-fe6aa68b73e8,5da7ddba-7fbc-cf76-a750-d57bc8afc0d0,25fa0c76-63dd-58be-0265-8fcfa54db6e1,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6}","{NULL,NULL,NULL,NULL,NULL}"
"01840bc3-498e-1af9-1aba-88c6fa0bb1df","NL-HlmNHA_1478_20408K01_01","1","1","1","random_8","","","Kleinbeeld 1981","3 bestuursleden vv Molenwijk","{90131}","","","{Voetbal}","{5da7ddba-7fbc-cf76-a750-d57bc8afc0d0,8baa6a68-94d5-862f-803f-fda90117a4d5,9b975476-aa14-6e4d-1d71-e7db3d82285e,6ff8044e-49e7-1f15-2a95-fe6aa68b73e8,9a1710fc-278e-c11e-e3d5-5c4587324dd3}","{NULL,NULL,NULL,NULL,NULL}"
"018a91c0-af4e-4b3b-3b18-ad81d7e14b30","NL-HlmNHA_1478_11035K00_10","1","1","1","random_5","1","","Kleinbeeld 1972","Gezelschap Advendo","{53627}","","","{Toneel}","{169266ec-658f-c05e-7560-27327865a82f,7dbc6a7e-4258-2434-bc3d-567164764912,19dd0c73-e0c7-50d8-4a0b-32b470ecf44a,e15f3c52-5da4-d870-00e8-a29b1f5045af,5da7ddba-7fbc-cf76-a750-d57bc8afc0d0}","{NULL,NULL,NULL,NULL,NULL}"
"018feb4e-92ef-2774-f781-78893f893b9d","NL-HlmNHA_1478_14538K00_03","1","1","1","random_13","1","","Kleinbeeld 1976","Ontvangst Robarie congres Stadskantoor Beverwijk.","{66207}","","","{Ontvangsten}","{716595d3-8302-c8ce-3dd7-cc094a31a170,9c9fdd99-5832-a001-3ac0-6938d00e4c74,9b975476-aa14-6e4d-1d71-e7db3d82285e,dfda4e8b-b37e-63e8-7cd9-c560d66fe841,4bf7374b-084e-6d72-b196-d4e418254682}","{NULL,NULL,NULL,NULL,NULL}"
"01912827-9e1a-8bdc-2401-8ffb921e4bd9","NL-HlmNHA_1478_15014K00_33","1","1","1","random_10","1","","Kleinbeeld 1976","Bomengroei plantsoenen, Zeewijk","{69010}","","","{Bomen}","{02f9b8eb-0589-ec17-0761-8169a98791f7,9571146c-71de-7477-b892-3c6f0dba1d7e,d454f996-fd20-a1c2-16a8-3a0d7acd47b7,bdc7a6c2-432f-cb2c-de8f-275265effcdc,42b2daf6-eaad-a3eb-ab9e-d31c080765c3}","{NULL,NULL,NULL,NULL,NULL}"
"01921746-a05e-e561-779e-356c1c59c9f5","NL-HlmNHA_1478_10844K01_02","1","1","1","random_8","1","","Kleinbeeld 1972","Spelende kinderen Bennebroek","{52924,52925}","","","{""Kinderen, kid, kindertehuizen, kinderfeest, kinder"",""Spelen en speelgoed""}","{1f83148f-2618-e653-12bf-7395f3496f23,7dbc6a7e-4258-2434-bc3d-567164764912,9219934b-ea10-0d9d-58c5-793ed8068935,54b7e786-c900-f102-4ff0-3cf505bdef33,ae1ee599-e9cc-f5cd-fd36-1928117575cb}","{NULL,NULL,NULL,NULL,NULL}"
"01955cbe-8de8-4092-7ca6-e0f3a36d438e","NL-HlmNHA_1478_07621K00_21","1","1","1","random_20","","","Kleinbeeld 1969","Interieur groentezaak Bennebroek","{42950}","","","{Interieur}","{57c77c9c-655f-ac10-9b42-d2640f84ed62,dc1a1f0b-9c28-29ed-e798-195e5d3f07aa,9e9bc5f1-d892-9c81-a462-f268b6f8816d,cada4aaf-64c9-ac97-e443-be2eccb7f895,a74a8834-b7f6-c2b6-b27f-2be60d6e4fb6}","{NULL,NULL,NULL,NULL,NULL}"
"01958958-6da8-cc41-b217-c672fa64747a","NL-HlmNHA_1478_10724K00_12","1","1","1","random_19","1","","Kleinbeeld 1972","Palingvlot Spaarndam","{52493}","","","{Spaarndam}","{faa411ec-382f-26ad-ec27-5f8767bfb692,02f9b8eb-0589-ec17-0761-8169a98791f7,f6876290-a31d-be25-9f48-714bd581b8cb,ae1ee599-e9cc-f5cd-fd36-1928117575cb,0988d5f4-bb6f-b657-7e61-630e9eeb5d04}","{NULL,NULL,NULL,NULL,NULL}"
"01a000b2-c817-6268-05f1-09cb97d900fd","NL-HlmNHA_1478_15377K00_14","1","1","1","random_19","1","","Kleinbeeld 1977","Terrasflats, Plesmanweg, B'wijk","{70601}","","","{""Huizen en huizenbouw""}","{d454f996-fd20-a1c2-16a8-3a0d7acd47b7,42b2daf6-eaad-a3eb-ab9e-d31c080765c3,bdc7a6c2-432f-cb2c-de8f-275265effcdc,020c70ac-8e33-8820-4f8f-e6965b48ee71,9571146c-71de-7477-b892-3c6f0dba1d7e}","{NULL,NULL,NULL,NULL,NULL}"
"01a5bc62-c162-1584-4670-44fa15c746ac","NL-HlmNHA_1478_11709K00_31","1","1","1","random_7","1","","Kleinbeeld 1973","Int. bibliotheek Heemstede","{53892}","","","{Interieur}","{6ff8044e-49e7-1f15-2a95-fe6aa68b73e8,8baa6a68-94d5-862f-803f-fda90117a4d5,a74a8834-b7f6-c2b6-b27f-2be60d6e4fb6,9e9bc5f1-d892-9c81-a462-f268b6f8816d,dc1a1f0b-9c28-29ed-e798-195e5d3f07aa}","{NULL,NULL,NULL,NULL,NULL}"
"01b467fd-4072-5ebb-0f86-e983c11eec33","NL-HlmNHA_1478_12927K00_29","1","1","1","random_3","1","","Kleinbeeld 1974","Avondvoetbal Schoonenberg","{57553}","","","{Voetbal}","{7ef0d313-4b9e-6c15-fb3c-95790a3d65b4,c03a348c-5ae9-5eae-89ba-24bacfa46cba,f8c85b25-dcf2-b36d-56ce-c3258c3ec853,94fefc39-1f7c-45af-2b52-c4daf0ff5f02,c4db0acb-a485-a644-581f-ef8e352c3236}","{NULL,NULL,NULL,NULL,NULL}"
"01c22148-7a48-d2fc-d115-5db7fc72416c","NL-HlmNHA_1478_03247K00_08","1","1","1","random_8","","","Kleinbeeld 1965","Stadsschouwburg Velsen","{31128}","","","{Gebouwen}","{bdc7a6c2-432f-cb2c-de8f-275265effcdc,9571146c-71de-7477-b892-3c6f0dba1d7e,cada4aaf-64c9-ac97-e443-be2eccb7f895,d454f996-fd20-a1c2-16a8-3a0d7acd47b7,c7d7de0a-1aad-64b8-4208-0d188cacef9d}","{NULL,NULL,NULL,NULL,NULL}"
"01c4e787-5b9a-c4a5-baed-f0e44cc2bd22","NL-HlmNHA_1478_29765K00_08","1","1","1","random_12","","","Kleinbeeld 1988","Kunstwerk bij RLD gebouw schiphol","{136447}","","","{""Kunst en kunstvoorwerpen""}","{c047f6be-4061-8fec-7cd0-20b7bffa2c2e,12ab16d1-2d0d-1e11-7cae-22a29ab9ce71,cfbf5531-d0fc-a346-8b1c-4121aca9a784,57c77c9c-655f-ac10-9b42-d2640f84ed62,d454f996-fd20-a1c2-16a8-3a0d7acd47b7}","{NULL,NULL,NULL,NULL,NULL}"
"01d2302e-b15b-2990-5394-354c38c1039c","NL-HlmNHA_1478_14730K00_05","1","1","1","random_15","1","","Kleinbeeld 1976","Deelnemers orgelconcours, Grote Kerk, Haarlem","{67464,67463}","","","{Concours,""Orgels en organisten""}","{a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,227d3a46-6018-7cd5-9d92-598256799b94,5059b072-8b5c-827a-9424-d69e55eb1a91,6ff8044e-49e7-1f15-2a95-fe6aa68b73e8,70220364-262f-1396-f727-e8c114ed37ad}","{NULL,NULL,NULL,NULL,NULL}"
"01e088cc-a786-0c1e-4c2a-b00c3db94ced","NL-HlmNHA_1478_07391K00_22","1","1","1","random_10","","","Kleinbeeld 1969","Brandweerdemonstratie","{42065}","","","{""Branden, brandweer""}","{19dd0c73-e0c7-50d8-4a0b-32b470ecf44a,6687f90e-798d-5a52-6abd-dfd7d9b4bf2a,87757ebc-289d-32e3-6749-cfc41f17ca64,66d3272b-dc63-c875-b7a1-a15f38b87df4,020c70ac-8e33-8820-4f8f-e6965b48ee71}","{NULL,NULL,NULL,NULL,NULL}"
"01e3818d-8620-901a-0bea-98703a38a9c6","NL-HlmNHA_1478_06888K00_25","1","1","1","random_17","","","Kleinbeeld 1969","Theunissen Telstar","{40222}","","","{""Voetbal personen en trainers""}","{c4db0acb-a485-a644-581f-ef8e352c3236,c5d5be73-6728-d8d2-2487-788fca9a3138,d454f996-fd20-a1c2-16a8-3a0d7acd47b7,a2c04c1b-b694-0bd1-00c3-9cf454601322,0b183ba6-f519-f1b0-0ddc-567830ca44d9}","{NULL,NULL,NULL,NULL,NULL}"
"01e73b41-4def-511c-12ec-5e070302bb7b","NL-HlmNHA_1478_24589K00_01","1","1","1","random_1","","","Kleinbeeld 1984","Wateringgebied Amsterdamse wateleiding duinen","{110140,110138}","","","{Duinen,Waterleiding}","{19dd0c73-e0c7-50d8-4a0b-32b470ecf44a,0199e8d2-824a-b19a-be6a-5ee3beb624b5,ae1ee599-e9cc-f5cd-fd36-1928117575cb,5059b072-8b5c-827a-9424-d69e55eb1a91,54b7e786-c900-f102-4ff0-3cf505bdef33}","{NULL,NULL,NULL,NULL,NULL}"
"01ecbaf1-aeb3-6d42-c302-345588e19fa2","NL-HlmNHA_1478_05981K00_31","1","1","1","random_12","","","Kleinbeeld 1968","Bouw zwembad Lisse","{36454}","","","{Werkzaamheden}","{bdc7a6c2-432f-cb2c-de8f-275265effcdc,f6876290-a31d-be25-9f48-714bd581b8cb,989f2e1f-d01f-c447-eac9-c9cf7b68d5a7,42b2daf6-eaad-a3eb-ab9e-d31c080765c3,02f9b8eb-0589-ec17-0761-8169a98791f7}","{NULL,NULL,NULL,NULL,NULL}"
"01ef2574-cedc-5b46-1286-4424a672cbd0","NL-HlmNHA_1478_03919K00_31","1","1","1","random_11","","","Kleinbeeld 1966","Beklad beeld boulevard, Zandvoort","{32320}","","","{Monumenten}","{19dd0c73-e0c7-50d8-4a0b-32b470ecf44a,834c6f5f-6887-8d4e-9a7b-42385d64cf96,5059b072-8b5c-827a-9424-d69e55eb1a91,1d6c19c6-343a-1bf7-c7d4-7ac4bcbe511d,086db4c8-b874-7d48-1944-e81f0030d0d6}","{NULL,NULL,NULL,NULL,NULL}"
"01f0c166-4f50-a732-5158-15297d59c20f","NL-HlmNHA_1478_18506K00_06","1","1","1","random_6","1","","Kleinbeeld 1979","Opening kleuterschool Klavertje Vier","{82735,82736}","","","{""Opening, openingen, in gebruik name"",Scholen}","{8baa6a68-94d5-862f-803f-fda90117a4d5,9e9bc5f1-d892-9c81-a462-f268b6f8816d,25fa0c76-63dd-58be-0265-8fcfa54db6e1,a74a8834-b7f6-c2b6-b27f-2be60d6e4fb6,87757ebc-289d-32e3-6749-cfc41f17ca64}","{NULL,NULL,NULL,NULL,NULL}"
"01f6d6ae-ec49-6da4-fa31-5b34a086ee0a","NL-HlmNHA_1478_14066K00_29","1","1","1","random_9","1","","Kleinbeeld 1975","Vakantie boerderij Bakkum","{63411}","","","{Boerderijen}","{1d6c19c6-343a-1bf7-c7d4-7ac4bcbe511d,9571146c-71de-7477-b892-3c6f0dba1d7e,8baa6a68-94d5-862f-803f-fda90117a4d5,57c77c9c-655f-ac10-9b42-d2640f84ed62,169266ec-658f-c05e-7560-27327865a82f}","{NULL,NULL,NULL,NULL,NULL}"
"0200f77a-329a-9042-ad16-45c82786a07a","NL-HlmNHA_1478_15939K00_11","1","1","1","random_20","1","","Kleinbeeld 1977","Bridgekampioenen","{73002}","","","{Bridgen}","{9b975476-aa14-6e4d-1d71-e7db3d82285e,c5dbd797-e798-e24d-b0d6-e57f7c907d38,9e9bc5f1-d892-9c81-a462-f268b6f8816d,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,9a1710fc-278e-c11e-e3d5-5c4587324dd3}","{NULL,NULL,NULL,NULL,NULL}"
"02069c3b-9a0c-20b9-c93a-793ff108e12c","NL-HlmNHA_1478_08602K00_12","1","1","1","random_11","1","","Kleinbeeld 1970","Restauratie kerk in Heemskerk","{46112}","","","{Restauratie}","{38226bd1-158d-2be7-dd1e-154630710f05,9571146c-71de-7477-b892-3c6f0dba1d7e,54b7e786-c900-f102-4ff0-3cf505bdef33,42b2daf6-eaad-a3eb-ab9e-d31c080765c3,ae1ee599-e9cc-f5cd-fd36-1928117575cb}","{NULL,NULL,NULL,NULL,NULL}"
"020c230f-af08-e65d-0957-658dc00dfdf4","NL-HlmNHA_1478_16339K00_16","1","1","1","random_3","","","Kleinbeeld 1978","Portret Haydn Webb schilder","{74674}","","","{""Schilderijen, schilderen, schilders""}","{5da7ddba-7fbc-cf76-a750-d57bc8afc0d0,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,6ff8044e-49e7-1f15-2a95-fe6aa68b73e8,227d3a46-6018-7cd5-9d92-598256799b94,e15f3c52-5da4-d870-00e8-a29b1f5045af}","{NULL,NULL,NULL,NULL,NULL}"
"021327eb-29dd-f122-a6c5-8b65dd880e83","NL-HlmNHA_1478_03280K00_12","1","1","1","random_12","","","Kleinbeeld 1965","Orgelconcours St. Bavo, 4 organisten","{30969}","","","{""Orgels en organisten""}","{5059b072-8b5c-827a-9424-d69e55eb1a91,50359b71-5e1d-c81b-e550-e819280d3bcc,caf0c391-4402-4ce1-f102-dde61dace211,57c77c9c-655f-ac10-9b42-d2640f84ed62,1d6c19c6-343a-1bf7-c7d4-7ac4bcbe511d}","{NULL,NULL,NULL,NULL,NULL}"
"021b634c-9aab-222e-1e57-ff1ed52e854e","NL-HlmNHA_1478_21441K02_22","1","1","1","random_6","","","Kleinbeeld 1981","Reportage papierfabriek van gelder papier","{94852}","","","{""Van Gelder & Zonen papierfabriek Velsen""}","{a74a8834-b7f6-c2b6-b27f-2be60d6e4fb6,25fa0c76-63dd-58be-0265-8fcfa54db6e1,1deda0df-3044-4c88-6734-f142d36e45ec,42b2daf6-eaad-a3eb-ab9e-d31c080765c3,57c77c9c-655f-ac10-9b42-d2640f84ed62}","{NULL,NULL,NULL,NULL,NULL}"
"021bad1e-0ceb-d3ef-5457-aa456345ce52","NL-HlmNHA_1478_26324K00_20","1","1","1","random_19","","","Kleinbeeld 1986","Beëdiging burgemeester, Hoofddorp","{119229}","","","{Burgemeesters}","{9c9fdd99-5832-a001-3ac0-6938d00e4c74,716595d3-8302-c8ce-3dd7-cc094a31a170,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,dfda4e8b-b37e-63e8-7cd9-c560d66fe841,9b975476-aa14-6e4d-1d71-e7db3d82285e}","{NULL,NULL,NULL,NULL,NULL}"
"023672f9-aa3b-70b9-609f-ecf1184dffe1","NL-HlmNHA_1478_25085K01_26","1","1","1","random_13","","","Kleinbeeld 1985","Kermis in huize Kostverloren Zandvoort","{113220}","","","{Kermis}","{a74a8834-b7f6-c2b6-b27f-2be60d6e4fb6,9e9bc5f1-d892-9c81-a462-f268b6f8816d,f98728e0-b7a0-5cd8-328e-b529fb4b1989,25fa0c76-63dd-58be-0265-8fcfa54db6e1,50359b71-5e1d-c81b-e550-e819280d3bcc}","{NULL,NULL,NULL,NULL,NULL}"
"023673e6-e31c-c8d7-ca0b-43dc62fa1740","NL-HlmNHA_1478_25890K00_36","1","1","1","random_10","","","Kleinbeeld 1986","Daan van Rijsbergen met synthesizers","{117181}","","","{Muziek}","{dfda4e8b-b37e-63e8-7cd9-c560d66fe841,4e69c87b-3925-1869-c7c2-227208f46c74,57c77c9c-655f-ac10-9b42-d2640f84ed62,169266ec-658f-c05e-7560-27327865a82f,2ce1cf5e-5fcf-1313-a758-73cef076f314}","{NULL,NULL,NULL,NULL,NULL}"
"0238feba-58c1-065b-72b5-7f41ec0f8fdf","NL-HlmNHA_1478_24109K01_29","1","1","1","random_4","","","Kleinbeeld 1984","Stormvogels - JOS","{107169}","","","{""Voetbal V.S.V., Velsen, Stormvogels""}","{a2c04c1b-b694-0bd1-00c3-9cf454601322,c4db0acb-a485-a644-581f-ef8e352c3236,94fefc39-1f7c-45af-2b52-c4daf0ff5f02,2cb3db88-c09c-75da-8e3a-1e7fcf184a3c,f8c85b25-dcf2-b36d-56ce-c3258c3ec853}","{NULL,NULL,NULL,NULL,NULL}"
"0240afba-cf7a-4194-2047-da475cc19fd6","NL-HlmNHA_1478_21937K00_11","1","1","1","random_11","","","Kleinbeeld 1982","Drukte strand IJm.","{97005}","","","{""Strand en stranden""}","{d454f996-fd20-a1c2-16a8-3a0d7acd47b7,04c8f727-f4be-4673-47ef-c6cb161bb0b3,5059b072-8b5c-827a-9424-d69e55eb1a91,caf0c391-4402-4ce1-f102-dde61dace211,9c838793-6993-d946-2f2d-16592a3bd6ac}","{NULL,NULL,NULL,NULL,NULL}"
"02413533-2411-ad56-ef14-20602a6ac55a","NL-HlmNHA_1478_08661K00_23","1","1","1","random_15","1","","Kleinbeeld 1970","Bushaltes Linnaeushof","{46247}","","","{""Noord Zuid Hollandse Vervoersmaatschappij N.V., NZ""}","{d5618bae-755d-e676-951b-5c23f96607e7,0bfe4e84-90fa-72c7-ce6f-2d841f6a84a6,3aac1041-0758-22f5-a471-c76600055fb6,02f9b8eb-0589-ec17-0761-8169a98791f7,d454f996-fd20-a1c2-16a8-3a0d7acd47b7}","{NULL,NULL,NULL,NULL,NULL}"
"024b74d7-5fe2-405a-ef72-dbd8dfde7280","NL-HlmNHA_1478_14987K00_25","1","1","1","random_1","1","","Kleinbeeld 1976","1e paal Meidoornweg Badhoevedorp","{68886}","","","{""Eerste paal""}","{5059b072-8b5c-827a-9424-d69e55eb1a91,e15f3c52-5da4-d870-00e8-a29b1f5045af,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,50359b71-5e1d-c81b-e550-e819280d3bcc,1f83148f-2618-e653-12bf-7395f3496f23}","{NULL,NULL,NULL,NULL,NULL}"
"024dc05c-41e3-2cdd-8577-6aca09b06f06","NL-HlmNHA_1478_26646K02_02","1","1","1","random_17","","","Kleinbeeld 1986","Brand zwembad Groenendaal","{120753}","","","{""Branden, brandweer""}","{38226bd1-158d-2be7-dd1e-154630710f05,72f3d178-5079-6d8f-3052-c433bf564b98,f4f08a49-64fe-3e88-1350-1341528c6b94,06511001-cfb1-2434-97ad-88a8bc6badb6,caf0c391-4402-4ce1-f102-dde61dace211}","{NULL,NULL,NULL,NULL,NULL}"
"024f9032-f07f-ad8d-1bd4-f416e412eb22","NL-HlmNHA_1478_24259K00_27","1","1","1","random_3","","","Kleinbeeld 1984","Schapen scheren, Bornholm bejaardentehuis, Hoofddorp","{108033}","","","{Dieren}","{227d3a46-6018-7cd5-9d92-598256799b94,66d3272b-dc63-c875-b7a1-a15f38b87df4,04c8f727-f4be-4673-47ef-c6cb161bb0b3,169266ec-658f-c05e-7560-27327865a82f,25fa0c76-63dd-58be-0265-8fcfa54db6e1}","{NULL,NULL,NULL,NULL,NULL}"
"0250c616-49cc-1993-4caa-7c775cb8f373","NL-HlmNHA_1478_06160K00_09","1","1","1","random_9","","","Kleinbeeld 1968","Russische gala avond KNGV te Haarlem","{37053}","","","{Turnen}","{c8f3165d-24eb-f48f-f57b-71695fef0494,c5d5be73-6728-d8d2-2487-788fca9a3138,efe13355-3612-9157-fe75-85d00b97e208,2cb3db88-c09c-75da-8e3a-1e7fcf184a3c,66d3272b-dc63-c875-b7a1-a15f38b87df4}","{NULL,NULL,NULL,NULL,NULL}"
"0250fb45-6232-90be-ca41-2024ee83267a","NL-HlmNHA_1478_16132K01_24","1","1","1","random_2","1","","Kleinbeeld 1977","SCW - Hoofddorp","{73817}","","","{Voetbal}","{c4db0acb-a485-a644-581f-ef8e352c3236,efe13355-3612-9157-fe75-85d00b97e208,474f47b9-8ef4-5ece-6c43-c5a1020b6bfd,7ef0d313-4b9e-6c15-fb3c-95790a3d65b4,a2c04c1b-b694-0bd1-00c3-9cf454601322}","{NULL,NULL,NULL,NULL,NULL}"
"0255b113-4571-35d0-f63e-732327b4c5e0","NL-HlmNHA_1478_10914K00_19","1","1","1","random_15","1","","Kleinbeeld 1972","Auto's in brand, Halfweg","{58634}","","","{""Branden, brandweer""}","{2ce1cf5e-5fcf-1313-a758-73cef076f314,0bfe4e84-90fa-72c7-ce6f-2d841f6a84a6,c3cd755d-34c8-d31c-072d-02b34142daba,d454f996-fd20-a1c2-16a8-3a0d7acd47b7,d5618bae-755d-e676-951b-5c23f96607e7}","{NULL,NULL,NULL,NULL,NULL}"
"025aaee6-d327-aa91-1742-8083413a7a02","NL-HlmNHA_1478_26925K00_27","1","1","1","random_11","","","Kleinbeeld 1986","Haarlem - Excelsior","{122235}","","","{""Voetbal Haarlem""}","{e341a269-94d7-9fcf-2d5a-6d03f4b66392,c4db0acb-a485-a644-581f-ef8e352c3236,66d3272b-dc63-c875-b7a1-a15f38b87df4,474f47b9-8ef4-5ece-6c43-c5a1020b6bfd,c03a348c-5ae9-5eae-89ba-24bacfa46cba}","{NULL,NULL,NULL,NULL,NULL}"
"02626e3f-07a0-5c0d-0b8c-89e92ac159ae","NL-HlmNHA_1478_19532K00_35","1","1","1","random_12","","","Kleinbeeld 1980","Reportage "" de krant zoekt U op"" Fam. in Pesse ( Drente )""","{86637,86636}","","","{Reportage,""Vakantie, vakantiegangers""}","{1da309e9-56e8-882f-b48d-b88bd69e3fab,f4f08a49-64fe-3e88-1350-1341528c6b94,4bf7374b-084e-6d72-b196-d4e418254682,5da7ddba-7fbc-cf76-a750-d57bc8afc0d0,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6}","{NULL,NULL,NULL,NULL,NULL}"
"0263ec4e-9031-0d64-d64e-15a8f10c0898","NL-HlmNHA_1478_15492K01_08","1","1","1","random_1","1","","Kleinbeeld 1977","Terrein + loods N.V. Nederland, Haarlem","{71167,71168}","","","{""Loodswezen, loodsen"",Terreinen}","{ea81c655-a3aa-a8ee-b6dc-bac32fa65f5a,3aac1041-0758-22f5-a471-c76600055fb6,bdc7a6c2-432f-cb2c-de8f-275265effcdc,42b2daf6-eaad-a3eb-ab9e-d31c080765c3,d454f996-fd20-a1c2-16a8-3a0d7acd47b7}","{NULL,NULL,NULL,NULL,NULL}"
"02666f57-ef40-2a03-1632-8ec1b945117e","NL-HlmNHA_1478_20935K00_24","1","1","1","random_13","","","Kleinbeeld 1981","Kaasmarkt Alkmaar I","{92310}","","","{Kaas}","{c5d5be73-6728-d8d2-2487-788fca9a3138,66d3272b-dc63-c875-b7a1-a15f38b87df4,04c8f727-f4be-4673-47ef-c6cb161bb0b3,94fefc39-1f7c-45af-2b52-c4daf0ff5f02,6534e494-1fcd-1784-ba9f-2fd66f3b0e32}","{NULL,NULL,NULL,NULL,NULL}"
"02749edc-b6f8-20bd-8337-15ae0648be36","NL-HlmNHA_1478_28891K00_27","1","1","1","random_17","","","Kleinbeeld 1988","Ext boerderij Hoofdweg 105, Lijnden","{131938}","","","{Boerderijen}","{bdc7a6c2-432f-cb2c-de8f-275265effcdc,d454f996-fd20-a1c2-16a8-3a0d7acd47b7,38226bd1-158d-2be7-dd1e-154630710f05,9571146c-71de-7477-b892-3c6f0dba1d7e,c7d7de0a-1aad-64b8-4208-0d188cacef9d}","{NULL,NULL,NULL,NULL,NULL}"
"027c816e-3708-679c-a67c-c53bf58fdce1","NL-HlmNHA_1478_21360K00_15","1","1","1","random_11","","","Kleinbeeld 1981","Dhr. Schoen, gemeentepolitie, Beverwijk","{94459,94458}","","","{Personen,Politie}","{a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,227d3a46-6018-7cd5-9d92-598256799b94,7cc6deb8-3e98-1f09-0dce-e67f36e1f3c4,d984e757-c661-3bf1-c480-e21b97f7078d,834c6f5f-6887-8d4e-9a7b-42385d64cf96}","{NULL,NULL,NULL,NULL,NULL}"
