,predictions,top_1,top_5,title,image_id,scan_id,too_difficult,unusable,annotated_on,annotator_id,annotated_label,checked_on,validator_id,corrected_label,toelichting,gebruiker_id,agreement,in_top_1,in_top_5
48590,"{'etalage': 0.0, 'kunstwerk': 0.01, 'tentoonstelling': 0.01, 'bibliotheek_boekwinkel': 0.03, 'borden_gevelsteen': 0.93}",borden_gevelsteen,"['etalage', 'kunstwerk', 'tentoonstelling', 'bibliotheek_boekwinkel', 'borden_gevelsteen']",NL-HlmNHA_1478_53101K00_03,57119,27127,0,0,2022-04-22 14:11:52,2676,borden_gevelsteen,2022-05-16 19:47:21,21510,no_description_found,Drie jaargangen van het Jongeren blad,21510.0,disagree,0,0
48794,"{'waterweg': 0.07, 'dieren_overig': 0.11, 'bos_park': 0.11, 'gebouw': 0.14, 'kunstwerk': 0.14}",kunstwerk,"['waterweg', 'dieren_overig', 'bos_park', 'gebouw', 'kunstwerk']",NL-HlmNHA_1478_42714K00_33,57015,27023,0,0,2022-04-22 10:50:43,21385,no_description_found,2022-05-16 18:51:21,13212,no_description_found,Alleen belendende halve foto's,9686.0,disagree,0,0
48908,"{'voetbal': 0.03, 'standbeeld': 0.03, 'volleybal': 0.05, 'portret': 0.29, 'kunstwerk': 0.31}",kunstwerk,"['voetbal', 'standbeeld', 'volleybal', 'portret', 'kunstwerk']",NL-HlmNHA_1478_53143K00_03,57123,27131,0,0,2022-04-22 14:15:27,2676,no_description_found,2022-05-16 19:51:53,21510,no_description_found,Eigen gemaakte sneeuw schoen,21510.0,agree,0,0
48960,"{'straat': 0.06, 'portret': 0.06, 'uitreiking_huldiging': 0.08, 'standbeeld': 0.1, 'brand': 0.19}",brand,"['straat', 'portret', 'uitreiking_huldiging', 'standbeeld', 'brand']",NL-HlmNHA_1478_53183K00_28,57126,27134,0,0,2022-04-22 14:17:12,2676,mensen_op_trap,2022-05-16 20:01:43,21510,no_description_found,Opfleuren stadhuis van Haarlem,21510.0,disagree,0,0
49094,"{'optocht': 0.03, 'fietsende_mensen': 0.07, 'portret': 0.11, 'straat': 0.22, 'honkbal': 0.35000000000000003}",honkbal,"['optocht', 'fietsende_mensen', 'portret', 'straat', 'honkbal']",NL-HlmNHA_1478_41586K00_29,57367,27375,0,0,2022-04-23 08:19:45,9686,straat,2022-05-17 11:04:25,21510,no_description_found,"Jeugdspel, stoeprand stuiteren, met bal tegen de stoeprand aan de overkant gooien, zodat die weer terug stuiterd.",9686.0,agree,0,0
49180,"{'brand': 0.03, 'vergaderruimte': 0.04, 'voetbal': 0.15, 'portret': 0.19, 'uitreiking_huldiging': 0.29}",uitreiking_huldiging,"['brand', 'vergaderruimte', 'voetbal', 'portret', 'uitreiking_huldiging']",NL-HlmNHA_1478_42131K00_32,57389,27397,0,0,2022-04-23 09:14:28,9686,buiten,2022-05-17 11:32:50,21510,no_description_found,"Spotters, van vogels of van vliegtuigen.",9686.0,disagree,0,0
49250,"{'roeien': 0.08, 'mensen_op_een_boot': 0.08, 'visserij': 0.12, 'vijver_plas': 0.17, 'portret': 0.19}",portret,"['roeien', 'mensen_op_een_boot', 'visserij', 'vijver_plas', 'portret']",NL-HlmNHA_1478_41427K00_20,57365,27373,0,0,2022-04-23 08:03:49,9686,vijver_plas,2022-05-17 10:58:58,21510,no_description_found,"Vlot gebouwd van plastic flessen, vader en kinderen",9686.0,agree,0,0
49298,"{'fabriek': 0.03, 'portret': 0.05, 'keuken': 0.05, 'mensen_op_een_boot': 0.09, 'kantoor': 0.68}",kantoor,"['fabriek', 'portret', 'keuken', 'mensen_op_een_boot', 'kantoor']",NL-HlmNHA_1478_42771K00_25,57413,27421,0,0,2022-04-23 11:56:09,21351,no_description_found,2022-05-18 19:13:41,21510,no_description_found,"Naar binnen op plateau hijsen van machine, hijsbanden op de machine buiten het hijsgat nog zichtbaar.",9686.0,agree,0,0
49364,"{'winkel_binnen': 0.03, 'maquette': 0.11, 'plattegrond': 0.11, 'tentoonstelling': 0.12, 'kunstwerk': 0.54}",kunstwerk,"['winkel_binnen', 'maquette', 'plattegrond', 'tentoonstelling', 'kunstwerk']",NL-HlmNHA_1478_41999K00_16,57380,27388,0,0,2022-04-23 08:41:05,9686,plattegrond,2022-05-17 11:24:32,21510,no_description_found,Tekening rekonstruktie Lange Nieuwstraat Velsen a° 1990.,9686.0,agree,0,0
49481,"{'tram': 0.03, 'bus_truck': 0.08, 'kunstwerk': 0.12, 'gebouw': 0.19, 'straat': 0.24}",straat,"['tram', 'bus_truck', 'kunstwerk', 'gebouw', 'straat']",NL-HlmNHA_1478_41775K00_12,57373,27381,0,0,2022-04-23 08:29:58,9686,straat,2022-05-17 11:21:59,21510,no_description_found,"Foto uit boek of van expositie van de Wilhelminastraat Haarlem, met tram, dus van voor 1930.",9686.0,agree,0,0
49507,"{'vergaderruimte': 0.01, 'tentoonstelling': 0.01, 'speech': 0.03, 'uitreiking_huldiging': 0.04, 'groepsportret': 0.9}",groepsportret,"['vergaderruimte', 'tentoonstelling', 'speech', 'uitreiking_huldiging', 'groepsportret']",NL-HlmNHA_1478_42676K00_15,57407,27415,0,0,2022-04-23 10:22:16,9686,speech,2022-05-17 11:59:15,21510,no_description_found,presentatie kleding,21510.0,disagree,0,0
49691,"{'winkel_binnen': 0.04, 'kantoor': 0.09, 'kerk_binnen': 0.14, 'portret': 0.19, 'fabriek': 0.21}",fabriek,"['winkel_binnen', 'kantoor', 'kerk_binnen', 'portret', 'fabriek']",NL-HlmNHA_1478_00264K00_07,57229,27237,0,0,2022-04-22 15:08:25,2676,muziek_optreden,2022-05-16 20:56:31,21510,no_description_found,zuster achter orgel in de kapel van het klooster,21510.0,disagree,0,0
49731,"{'keuken': 0.08, 'kantoor': 0.09, 'winkel_binnen': 0.15, 'ziekenhuis': 0.23, 'kapper': 0.27}",kapper,"['keuken', 'kantoor', 'winkel_binnen', 'ziekenhuis', 'kapper']",NL-HlmNHA_1478_00196K01_07,57209,27217,0,0,2022-04-22 14:57:53,2676,dieren_overig,2022-05-16 20:52:55,21510,no_description_found,"Snackbar met bediening, eten uit de muur en chimpansee als klant.",9686.0,agree,0,0
50195,"{'plattegrond': 0.04, 'tentoonstelling': 0.12, 'borden_gevelsteen': 0.18, 'portret': 0.18, 'kunstwerk': 0.28}",kunstwerk,"['plattegrond', 'tentoonstelling', 'borden_gevelsteen', 'portret', 'kunstwerk']",NL-HlmNHA_1478_13269K00_40,57581,27589,0,0,2022-04-23 16:45:23,13212,no_description_found,2022-05-18 10:52:58,13945,no_description_found,"certificaat van een rashond, de Bouvier",21510.0,agree,0,0
51334,"{'groepsportret': 0.06, 'motorfiets': 0.08, 'portret': 0.09, 'uitreiking_huldiging': 0.11, 'markt': 0.39}",markt,"['groepsportret', 'motorfiets', 'portret', 'uitreiking_huldiging', 'markt']",NL-HlmNHA_1478_18192K01_19,58186,28194,0,0,2022-04-24 21:21:17,2786,motorfiets,2022-05-18 20:18:22,21510,no_description_found,In of uitladen van een bus bij een reis,21510.0,disagree,0,0
51388,"{'dansende_mensen': 0.03, 'muziek_optreden': 0.07, 'mensenmassa': 0.22, 'hardlopen': 0.23, 'optocht': 0.24}",optocht,"['dansende_mensen', 'muziek_optreden', 'mensenmassa', 'hardlopen', 'optocht']",NL-HlmNHA_1478_18385K00_32,58195,28203,0,0,2022-04-24 21:23:39,2786,voetbal,2022-05-18 20:32:48,21510,no_description_found,demonstratie voetbal,21510.0,agree,0,0
51475,"{'winkelstraat': 0.02, 'borden_gevelsteen': 0.02, 'mensenmassa': 0.03, 'etalage': 0.1, 'markt': 0.68}",markt,"['winkelstraat', 'borden_gevelsteen', 'mensenmassa', 'etalage', 'markt']",NL-HlmNHA_1478_18088K01_01,58180,28188,0,0,2022-04-24 21:19:50,2786,markt,2022-05-18 19:51:30,21510,no_description_found,Boekenmarkt,21510.0,disagree,0,0
51681,"{'bouwplaats': 0.05, 'mensenmassa': 0.07, 'winkel_binnen': 0.07, 'markt': 0.21, 'fabriek': 0.22}",fabriek,"['bouwplaats', 'mensenmassa', 'winkel_binnen', 'markt', 'fabriek']",NL-HlmNHA_1478_13915K00_15,57955,27963,0,0,2022-04-24 11:44:23,21351,markt,2022-05-17 19:13:23,13212,no_description_found,Groente- m.n. Appelveiling.,9686.0,agree,0,0
51885,"{'herdenking': 0.03, 'borden_gevelsteen': 0.04, 'muziek_optreden': 0.04, 'portret': 0.31, 'voetbal': 0.45}",voetbal,"['herdenking', 'borden_gevelsteen', 'muziek_optreden', 'portret', 'voetbal']",NL-HlmNHA_1478_13006K00_27,57895,27903,0,1,2022-04-24 11:22:20,9686,race,2022-05-17 18:32:52,13212,no_description_found,"Alleen li-foto, outdoor karting, kartrace.",9686.0,disagree,0,0
51923,"{'optocht': 0.03, 'portret': 0.03, 'uitreiking_huldiging': 0.03, 'bloementuin': 0.05, 'bloemen': 0.64}",bloemen,"['optocht', 'portret', 'uitreiking_huldiging', 'bloementuin', 'bloemen']",NL-HlmNHA_1478_18000K01_22,58174,28182,0,0,2022-04-24 21:18:39,2786,binnen,2022-05-18 19:50:02,21510,no_description_found,Vetplanten,21510.0,disagree,0,0
51961,"{'tentoonstelling': 0.01, 'gebouw': 0.04, 'geestelijken': 0.06, 'portret': 0.33, 'etalage': 0.46}",etalage,"['tentoonstelling', 'gebouw', 'geestelijken', 'portret', 'etalage']",NL-HlmNHA_1478_14630K00_38,57987,27995,0,0,2022-04-24 11:57:10,21351,no_description_found,2022-05-17 19:30:26,13212,no_description_found,"Relatietherapie hiernaast, verwijzing naar andere ingang.",9686.0,disagree,0,0
52061,"{'gebouw': 0.04, 'straat': 0.05, 'bouwplaats': 0.07, 'portret': 0.12, 'vogels': 0.31}",vogels,"['gebouw', 'straat', 'bouwplaats', 'portret', 'vogels']",NL-HlmNHA_1478_18521K00_42,58546,28554,0,0,2022-04-25 10:00:34,16668,vogels,2022-05-18 22:21:22,21510,no_description_found,Hertenkamp,21510.0,disagree,0,0
52179,"{'handbal': 0.02, 'gymnastiek': 0.1, 'portret': 0.12, 'hardlopen': 0.13, 'voetbal': 0.59}",voetbal,"['handbal', 'gymnastiek', 'portret', 'hardlopen', 'voetbal']",NL-HlmNHA_1478_17994K01_08,58511,28519,0,0,2022-04-25 09:48:50,16668,sport_overig,2022-05-18 21:54:16,21510,no_description_found,Atletiek,21510.0,disagree,0,0
52567,"{'gymnastiek': 0.02, 'paard': 0.03, 'mensenmassa': 0.03, 'sport_overig': 0.05, 'hardlopen': 0.73}",hardlopen,"['gymnastiek', 'paard', 'mensenmassa', 'sport_overig', 'hardlopen']",NL-HlmNHA_1478_13136K00_04,58255,28263,0,0,2022-04-25 06:53:45,16668,no_description_found,2022-05-18 20:53:10,21510,no_description_found,voetbal training Haarlem. links voor nr. 28 Wytze Couperus,21510.0,disagree,0,0
52675,"{'mensenmassa': 0.05, 'klaslokaal': 0.08, 'terras': 0.18, 'groepsportret': 0.19, 'speeltuin': 0.2}",speeltuin,"['mensenmassa', 'klaslokaal', 'terras', 'groepsportret', 'speeltuin']",NL-HlmNHA_1478_18021K00_05,58517,28525,0,0,2022-04-25 09:50:32,16668,groepsportret,2022-05-18 21:56:57,21510,no_description_found,Bbq op schoolplein,21510.0,disagree,0,0
52711,"{'etende_mensen': 0.02, 'bakkerij': 0.02, 'winkel_binnen': 0.24, 'markt': 0.26, 'keuken': 0.42}",keuken,"['etende_mensen', 'bakkerij', 'winkel_binnen', 'markt', 'keuken']",NL-HlmNHA_1478_17510K01_09,58473,28481,0,0,2022-04-25 09:38:07,16668,no_description_found,2022-05-18 21:35:21,21510,no_description_found,Oliebollenkraam op het stationsplein te Haarlem.,21510.0,agree,0,0
52739,"{'tentoonstelling': 0.03, 'groepsportret': 0.04, 'kantoor': 0.04, 'portret': 0.09, 'uitreiking_huldiging': 0.73}",uitreiking_huldiging,"['tentoonstelling', 'groepsportret', 'kantoor', 'portret', 'uitreiking_huldiging']",NL-HlmNHA_1478_17198K01_03,58455,28463,0,0,2022-04-25 09:33:27,16668,uitreiking_huldiging,2022-05-18 21:23:32,21510,no_description_found,Presentatie van een boek.,21510.0,disagree,0,0
52931,"{'bakkerij': 0.05, 'geestelijken': 0.06, 'uitreiking_huldiging': 0.13, 'cafe': 0.14, 'winkel_binnen': 0.34}",winkel_binnen,"['bakkerij', 'geestelijken', 'uitreiking_huldiging', 'cafe', 'winkel_binnen']",NL-HlmNHA_1478_17077K00_09,58792,28800,0,0,2022-04-25 13:54:56,2676,winkel_binnen,2022-05-19 14:39:41,21510,no_description_found,Oude foto uit fotoboek van een oude kruidenierswinkel,21510.0,disagree,0,0
52997,"{'tentoonstelling': 0.07, 'uitreiking_huldiging': 0.07, 'portret': 0.09, 'dieren_overig': 0.12, 'kunstwerk': 0.19}",kunstwerk,"['tentoonstelling', 'uitreiking_huldiging', 'portret', 'dieren_overig', 'kunstwerk']",NL-HlmNHA_1478_12629K00_21,58557,28565,0,0,2022-04-25 10:02:59,16668,no_description_found,2022-05-18 22:34:10,21510,no_description_found,Krakers nemenbexit van een huis.,21510.0,disagree,0,0
53359,"{'groepsportret': 0.01, 'mensenmassa': 0.01, 'winkel_binnen': 0.04, 'etende_mensen': 0.43, 'markt': 0.49}",markt,"['groepsportret', 'mensenmassa', 'winkel_binnen', 'etende_mensen', 'markt']",NL-HlmNHA_1478_17272K00_06,58799,28807,0,0,2022-04-25 13:58:34,2676,mensenmassa,2022-05-19 14:48:25,21510,no_description_found,Bingo of loterij,21510.0,disagree,0,0
53409,"{'sinterklaas': 0.03, 'uitreiking_huldiging': 0.04, 'groepsportret': 0.06, 'ongeluk_brancard': 0.08, 'portret': 0.52}",portret,"['sinterklaas', 'uitreiking_huldiging', 'groepsportret', 'ongeluk_brancard', 'portret']",NL-HlmNHA_1478_17022K0101_05,58788,28796,0,0,2022-04-25 13:52:33,22143,fietsende_mensen,2022-05-19 14:37:17,21510,no_description_found,deelnemer Haarlemse Muggen Ronde,21510.0,agree,0,0
53667,"{'sinterklaas': 0.04, 'plattegrond': 0.05, 'gebouw': 0.05, 'dieren_overig': 0.11, 'borden_gevelsteen': 0.59}",borden_gevelsteen,"['sinterklaas', 'plattegrond', 'gebouw', 'dieren_overig', 'borden_gevelsteen']",NL-HlmNHA_1478_18042K00_02,58850,28858,0,0,2022-04-25 14:19:31,22143,no_description_found,2022-05-19 15:31:56,21510,no_description_found,Foto van oude tekst in oude schrijfstijl.,9686.0,agree,0,0
53671,"{'tentoonstelling': 0.0, 'klaslokaal': 0.01, 'plattegrond': 0.02, 'kunstwerk': 0.39, 'borden_gevelsteen': 0.56}",borden_gevelsteen,"['tentoonstelling', 'klaslokaal', 'plattegrond', 'kunstwerk', 'borden_gevelsteen']",NL-HlmNHA_1478_18042K00_08,58851,28859,0,0,2022-04-25 14:19:52,22143,no_description_found,2022-05-19 15:32:44,21510,no_description_found,oud geschrift uit 1652,21510.0,disagree,0,0
53705,"{'gebouw': 0.04, 'kerk_binnen': 0.07, 'standbeeld': 0.1, 'straat': 0.11, 'fabriek': 0.13}",fabriek,"['gebouw', 'kerk_binnen', 'standbeeld', 'straat', 'fabriek']",NL-HlmNHA_1478_17863K01_31,58843,28851,0,0,2022-04-25 14:15:42,22143,boten,2022-05-19 15:29:52,21510,no_description_found,"Scheepsbel, Zwart Ze(e) 1898",9686.0,agree,0,0
53711,"{'borden_gevelsteen': 0.02, 'mensenmassa': 0.02, 'kade': 0.04, 'uitreiking_huldiging': 0.14, 'portret': 0.6900000000000001}",portret,"['borden_gevelsteen', 'mensenmassa', 'kade', 'uitreiking_huldiging', 'portret']",NL-HlmNHA_1478_17055K00_16,58790,28798,0,0,2022-04-25 13:53:42,22143,theater,2022-05-19 14:38:13,21510,no_description_found,Film opname met Peter Faber,21510.0,disagree,0,0
54025,"{'aula': 0.03, 'cafe': 0.05, 'etende_mensen': 0.1, 'speech': 0.37, 'vergaderruimte': 0.41000000000000003}",vergaderruimte,"['aula', 'cafe', 'etende_mensen', 'speech', 'vergaderruimte']",NL-HlmNHA_1478_13576K00_04,58944,28952,0,0,2022-04-25 14:56:06,22143,aula,2022-05-19 17:03:33,21510,no_description_found,Zaal waar film wordt vertoont,21510.0,disagree,0,0
54231,"{'voetbal': 0.06, 'volleybal': 0.08, 'handbal': 0.14, 'basketbal_korfbal': 0.21, 'tafel_tennis': 0.31}",tafel_tennis,"['voetbal', 'volleybal', 'handbal', 'basketbal_korfbal', 'tafel_tennis']",NL-HlmNHA_1478_13622K00_16,58950,28958,0,0,2022-04-25 14:58:02,22143,sport_overig,2022-05-19 17:18:53,21510,no_description_found,Badminton,21510.0,disagree,0,0
54417,"{'groepsportret': 0.04, 'portret': 0.04, 'kunstwerk': 0.06, 'voetbal': 0.15, 'borden_gevelsteen': 0.26}",borden_gevelsteen,"['groepsportret', 'portret', 'kunstwerk', 'voetbal', 'borden_gevelsteen']",NL-HlmNHA_1478_15146K00_23,61522,31530,0,1,2022-05-23 16:44:31,148,binnen,2022-05-23 23:06:06,18244,no_description_found,"Middelste foto mislukt, binnen geldt voor beide neven foto's",9686.0,agree,0,0
54645,"{'plattegrond': 0.02, 'borden_gevelsteen': 0.05, 'tentoonstelling': 0.18, 'bibliotheek_boekwinkel': 0.28, 'kunstwerk': 0.32}",kunstwerk,"['plattegrond', 'borden_gevelsteen', 'tentoonstelling', 'bibliotheek_boekwinkel', 'kunstwerk']",NL-HlmNHA_1478_17838K00_13,59173,29181,0,0,2022-04-25 19:07:22,13212,kunstwerk,2022-05-19 21:08:22,21510,no_description_found,oppep brief voor collega's,21510.0,disagree,0,0
54811,"{'fabriek': 0.06, 'portret': 0.09, 'toren': 0.09, 'uitreiking_huldiging': 0.2, 'standbeeld': 0.21}",standbeeld,"['fabriek', 'portret', 'toren', 'uitreiking_huldiging', 'standbeeld']",NL-HlmNHA_1478_17756K00_13,59849,29857,0,0,2022-04-26 18:58:23,13212,no_description_found,2022-05-20 18:00:05,21510,no_description_found,"Voetbalbeker.
President-beker- wissleprijs",21510.0,agree,0,0
54971,"{'bouwplaats': 0.01, 'huisje': 0.05, 'gebouw': 0.07, 'bos_park': 0.28, 'woonwijk': 0.52}",woonwijk,"['bouwplaats', 'huisje', 'gebouw', 'bos_park', 'woonwijk']",NL-HlmNHA_1478_18052K00_26,59861,29869,0,0,2022-04-26 19:01:02,13212,huisje,2022-05-20 18:04:02,21510,no_description_found,tuinhuisjes bij een tuinencomplex,21510.0,agree,0,0
55033,"{'borden_gevelsteen': 0.07, 'bos_park': 0.07, 'geestelijken': 0.08, 'dieren_overig': 0.08, 'gebouw': 0.12}",gebouw,"['borden_gevelsteen', 'bos_park', 'geestelijken', 'dieren_overig', 'gebouw']",NL-HlmNHA_1478_16913K01_12,59802,29810,0,1,2022-04-26 20:29:24,21510,no_description_found,2022-05-20 17:37:15,13945,no_description_found,"Plakkaten, affiches op wand met de rolstoelen geven een opslag- en distributiefunctie voor mindervaliden aan.",9686.0,disagree,0,0
55233,"{'maquette': 0.01, 'tentoonstelling': 0.01, 'standbeeld': 0.02, 'portret': 0.32, 'kunstwerk': 0.58}",kunstwerk,"['maquette', 'tentoonstelling', 'standbeeld', 'portret', 'kunstwerk']",NL-HlmNHA_1478_18198K01_31,59871,29879,0,0,2022-04-26 19:03:54,13212,tentoonstelling,2022-05-20 18:06:43,21510,no_description_found,opgegraven spullen,21510.0,disagree,0,0
55281,"{'bouwplaats': 0.02, 'bus_truck': 0.03, 'kamperen': 0.08, 'gebouw': 0.29, 'huisje': 0.46}",huisje,"['bouwplaats', 'bus_truck', 'kamperen', 'gebouw', 'huisje']",NL-HlmNHA_1478_15377K00_10,59730,29738,0,0,2022-04-26 18:10:41,13212,cafe,2022-05-20 17:27:17,21510,no_description_found,"'t karrewiel, kantine, paviljoen.",9686.0,agree,0,0
55425,"{'cafe': 0.06, 'markt': 0.06, 'vergaderruimte': 0.07, 'speech': 0.12, 'groepsportret': 0.29}",groepsportret,"['cafe', 'markt', 'vergaderruimte', 'speech', 'groepsportret']",NL-HlmNHA_1478_14625K01_32,59681,29689,0,0,2022-04-26 17:57:57,13212,sport_overig,2022-05-20 17:24:28,21510,no_description_found,Jong en oud aan speelgoedraceauto's.,9686.0,agree,0,0
